id,age,gender,education,years_experience,personality,interests,field,career,technical_skills,communication_skills,leadership_skills,problem_solving,creativity,salary_expectations,international_opportunities,work_life_balance,advancement_goals,market_demand,economic_conditions,industry_growth,success_probability,success,salary,career_satisfaction,job_stability,international_experience,advancement_achieved,work_life_satisfaction,success_rate
3952,46,Female,phd,19,supportive,healthcare,healthcare,Pharmacy,3,7,3,9,8,mid_level,not_interested,less_important,"consulting,teaching,specialization",0.54,0.96,0.94,0.95,1,178516,2,2,0,1,4,95.0
3953,49,Other,bachelors,27,analytical,engineering,engineering,Civil Engineering,6,4,3,5,9,senior_level,very_interested,less_important,"research,management,entrepreneurship",0.75,0.61,1.15,0.95,1,255023,7,15,2,0,7,95.0
3954,35,Other,some_college,10,supportive,"engineering,technology,healthcare",technology,DevOps Engineering,9,3,7,2,9,mid_level,somewhat_interested,less_important,management,0.55,0.91,0.99,0.95,1,133056,7,15,0,1,8,95.0
3955,40,Other,high_school,12,technical,"technology,business,marketing",business,Business Analysis,10,3,3,8,8,mid_level,remote_international,not_important,entrepreneurship,0.68,0.86,1.15,0.95,1,104160,5,8,0,0,5,95.0
3956,25,Other,phd,0,analytical,"business,marketing",marketing,Content Creation,4,6,9,5,3,senior_level,remote_international,not_important,"management,research,entrepreneurship",0.99,0.73,0.62,0.95,1,151199,4,15,0,3,4,95.0
3957,60,Male,bachelors,32,technical,"education,technology,marketing",education,Curriculum Development,8,5,9,6,4,entry_level,somewhat_interested,less_important,"consulting,teaching,management",0.55,0.8,0.48,0.95,1,75571,6,11,2,1,5,95.0
3958,23,Other,high_school,0,supportive,"technology,business",technology,DevOps Engineering,10,6,7,8,6,executive,remote_international,very_important,"specialization,management,research",0.61,0.73,0.57,0.95,1,216000,10,9,0,1,9,95.0
3959,61,Other,masters,38,technical,"business,healthcare,marketing",healthcare,Healthcare Administration,9,8,3,9,2,mid_level,remote_international,moderately_important,consulting,0.97,0.79,0.54,0.95,1,211411,1,11,0,1,6,95.0
3960,22,Male,some_college,0,supportive,"marketing,business,engineering",marketing,Content Creation,9,4,7,4,7,flexible,very_interested,less_important,consulting,0.61,0.72,0.99,0.95,1,59400,5,8,2,1,5,95.0
3961,56,Female,some_college,30,supportive,"marketing,engineering,healthcare",healthcare,Nursing,2,7,1,4,9,entry_level,very_interested,not_important,consulting,0.82,0.95,0.48,0.95,0,61952,2,2,1,0,7,95.0
3962,35,Female,phd,6,leadership,technology,technology,Cybersecurity,3,2,9,9,1,flexible,remote_international,very_important,"management,entrepreneurship,specialization",0.93,0.8,1.17,0.95,1,112896,8,5,0,0,6,95.0
3963,58,Male,some_college,34,supportive,healthcare,healthcare,Medical Practice,2,10,3,10,9,flexible,very_interested,moderately_important,"research,specialization,management",0.52,0.74,0.42,0.95,1,121968,7,10,0,3,9,95.0
3964,61,Female,phd,35,supportive,engineering,engineering,Civil Engineering,3,3,2,7,9,mid_level,very_interested,very_important,"specialization,management",0.74,0.89,0.4,0.95,1,229908,4,5,3,0,8,95.0
3965,33,Other,bachelors,7,creative,"engineering,business",engineering,Mechanical Engineering,5,2,1,3,7,flexible,very_interested,moderately_important,management,0.82,0.96,1.01,0.95,1,94391,6,1,0,1,5,95.0
3966,63,Male,some_college,36,analytical,"education,marketing",education,Teaching,5,4,2,3,3,mid_level,very_interested,moderately_important,"entrepreneurship,specialization",0.68,0.66,0.52,0.95,1,127142,9,7,1,2,9,95.0
3967,50,Other,masters,21,analytical,"engineering,business",engineering,Mechanical Engineering,1,2,9,1,4,senior_level,remote_international,not_important,"teaching,specialization,management",0.67,0.71,0.86,0.95,1,254748,9,4,0,2,5,95.0
3968,49,Female,masters,26,supportive,marketing,marketing,Social Media Marketing,8,10,7,8,3,executive,remote_international,very_important,"management,specialization",0.94,0.99,0.52,0.95,1,320112,9,13,0,1,10,95.0
3969,22,Other,phd,0,leadership,"healthcare,business",business,Entrepreneurship,4,8,1,1,9,mid_level,not_interested,very_important,specialization,0.77,0.63,1.2,0.95,1,117600,3,13,0,1,7,95.0
3970,59,Male,masters,32,creative,"education,business,engineering",business,Project Management,4,4,7,3,4,senior_level,somewhat_interested,less_important,"specialization,research,consulting",0.71,0.6,0.61,0.95,1,255840,4,3,2,2,7,95.0
3971,31,Other,some_college,5,analytical,"education,healthcare",healthcare,Healthcare Administration,3,9,10,10,9,flexible,not_interested,less_important,entrepreneurship,0.88,0.66,1.2,0.95,1,79860,4,4,0,1,4,95.0
3972,42,Other,masters,19,analytical,"healthcare,education",education,Curriculum Development,8,10,9,8,4,mid_level,very_interested,not_important,research,0.59,0.61,0.83,0.95,1,120556,4,6,2,1,4,95.0
3973,34,Male,high_school,10,creative,"engineering,business,marketing",business,Project Management,1,5,6,9,10,senior_level,not_interested,moderately_important,research,0.63,0.96,1.04,0.95,1,144000,8,13,0,1,7,95.0
3974,65,Male,bachelors,39,analytical,"education,engineering",education,Curriculum Development,5,2,4,5,6,mid_level,very_interested,less_important,"entrepreneurship,specialization,research",0.93,0.88,1.08,0.95,0,95692,4,4,2,0,7,95.0
3975,27,Female,some_college,0,supportive,engineering,engineering,Biomedical Engineering,6,10,7,3,6,executive,very_interested,very_important,research,0.66,0.93,0.84,0.95,1,227700,1,5,2,0,8,95.0
3976,23,Other,phd,0,analytical,"marketing,engineering",engineering,Electrical Engineering,4,3,10,1,8,executive,not_interested,moderately_important,"teaching,entrepreneurship",0.87,0.84,0.81,0.95,1,289799,5,10,0,2,6,95.0
3977,34,Other,phd,7,analytical,"engineering,education",engineering,Electrical Engineering,5,7,5,10,5,senior_level,somewhat_interested,less_important,"teaching,entrepreneurship,management",0.95,0.77,1.17,0.95,1,220248,5,4,1,3,7,95.0
3978,48,Male,some_college,18,technical,technology,technology,Cybersecurity,2,1,9,5,9,mid_level,not_interested,very_important,"research,entrepreneurship",0.69,0.9,0.55,0.95,1,150796,3,6,0,1,9,95.0
3979,28,Other,bachelors,4,creative,marketing,marketing,Content Creation,1,6,2,4,3,executive,very_interested,not_important,entrepreneurship,0.84,0.72,0.72,0.95,1,209952,4,1,3,0,6,95.0
3980,51,Other,some_college,24,analytical,"technology,healthcare",technology,Data Science,10,6,10,8,6,mid_level,somewhat_interested,less_important,"research,consulting",0.68,0.68,0.64,0.95,1,164102,8,1,3,1,6,95.0
3981,59,Female,bachelors,37,technical,engineering,engineering,Civil Engineering,5,3,1,2,2,flexible,remote_international,very_important,entrepreneurship,0.98,0.76,0.57,0.95,1,144071,7,12,0,0,10,95.0
3982,44,Male,masters,22,leadership,"business,engineering",business,Project Management,7,8,1,4,2,entry_level,very_interested,less_important,management,0.54,0.87,0.79,0.95,1,89856,2,4,3,1,5,95.0
3983,55,Male,phd,30,leadership,"engineering,business,education",education,Teaching,3,9,5,9,6,senior_level,very_interested,less_important,"specialization,entrepreneurship",0.93,0.88,1.05,0.95,1,215040,8,9,3,0,8,95.0
3984,36,Male,high_school,14,supportive,marketing,marketing,Content Creation,10,5,7,5,2,entry_level,remote_international,very_important,research,0.6,0.76,1.11,0.95,1,55296,9,11,0,1,10,95.0
3985,26,Other,bachelors,2,technical,"healthcare,education,technology",healthcare,Nursing,9,2,7,2,9,mid_level,somewhat_interested,moderately_important,research,0.63,0.65,1.12,0.95,0,76876,1,1,3,0,8,95.0
3986,59,Female,high_school,29,analytical,"marketing,engineering",engineering,Electrical Engineering,1,5,2,2,10,entry_level,not_interested,very_important,"research,specialization",0.56,0.76,0.54,0.95,1,87216,10,15,0,1,9,95.0
3987,52,Female,some_college,27,supportive,technology,technology,Cybersecurity,7,9,1,9,9,flexible,somewhat_interested,moderately_important,"management,teaching,entrepreneurship",0.57,0.69,0.86,0.95,1,121968,2,15,1,2,7,95.0
3988,30,Female,bachelors,1,supportive,engineering,engineering,Mechanical Engineering,9,5,1,8,1,flexible,remote_international,moderately_important,"management,teaching",0.69,0.8,0.5,0.95,1,84455,3,8,0,0,4,95.0
3989,51,Female,phd,29,creative,business,business,Entrepreneurship,10,8,2,7,3,flexible,somewhat_interested,less_important,"entrepreneurship,teaching",0.77,0.6,1.13,0.95,1,132720,10,2,2,1,7,95.0
3990,28,Female,high_school,0,technical,"technology,marketing",marketing,Digital Marketing,8,3,3,4,9,flexible,remote_international,very_important,"research,entrepreneurship,specialization",0.86,0.62,1.11,0.95,1,54000,9,14,0,0,6,95.0
3991,58,Female,phd,36,analytical,marketing,marketing,Digital Marketing,1,10,2,3,7,executive,remote_international,very_important,"management,research,specialization",0.76,0.88,0.93,0.95,1,390096,4,2,0,1,10,95.0
3992,65,Other,high_school,43,creative,"engineering,business",engineering,Civil Engineering,4,2,6,8,8,entry_level,remote_international,moderately_important,management,0.54,0.99,0.89,0.95,1,102672,8,11,0,0,8,95.0
3993,22,Male,high_school,0,creative,engineering,engineering,Mechanical Engineering,10,9,5,1,9,executive,somewhat_interested,very_important,"teaching,research,specialization",0.7,0.71,0.65,0.95,1,207000,9,6,3,1,8,95.0
3994,34,Male,masters,4,technical,"education,engineering",education,Special Education,10,4,2,10,3,flexible,somewhat_interested,very_important,"teaching,research,specialization",0.71,0.68,0.55,0.95,1,67392,10,15,2,0,6,95.0
3995,27,Male,masters,4,supportive,"technology,healthcare",technology,Data Science,10,8,10,1,6,flexible,remote_international,very_important,"consulting,entrepreneurship",0.6,0.64,0.56,0.95,1,101088,8,8,0,1,6,95.0
3996,25,Female,bachelors,2,supportive,"marketing,education,healthcare",marketing,Market Research,8,2,3,4,3,entry_level,somewhat_interested,not_important,"teaching,management",0.93,0.9,1.03,0.95,1,53913,5,14,2,2,7,95.0
3997,59,Other,some_college,30,creative,engineering,engineering,Mechanical Engineering,2,6,6,10,1,entry_level,not_interested,moderately_important,"consulting,management",0.61,0.89,0.85,0.95,1,97152,8,8,0,2,5,95.0
3998,63,Other,high_school,33,analytical,"engineering,business,healthcare",healthcare,Pharmacy,2,7,8,3,10,executive,very_interested,moderately_important,"management,research",0.66,0.68,0.57,0.95,1,328680,4,1,3,1,8,95.0
3999,36,Female,masters,11,creative,engineering,engineering,Mechanical Engineering,10,9,9,5,7,executive,very_interested,moderately_important,teaching,0.79,0.91,0.52,0.95,1,328302,9,4,3,1,5,95.0
4000,42,Female,phd,18,leadership,"business,marketing,healthcare",healthcare,Healthcare Administration,3,5,2,7,2,executive,remote_international,moderately_important,"consulting,specialization,research",0.78,0.92,0.79,0.95,1,376991,2,13,0,2,8,95.0
4001,22,Male,some_college,0,supportive,"healthcare,marketing,business",marketing,Digital Marketing,7,9,4,8,9,flexible,somewhat_interested,not_important,"entrepreneurship,research",0.68,0.96,0.79,0.95,1,59400,2,11,1,0,4,95.0
4002,61,Male,high_school,36,creative,technology,technology,Data Science,8,4,4,7,2,flexible,very_interested,moderately_important,"teaching,specialization",0.56,0.97,1.17,0.95,1,123840,8,13,1,0,8,95.0
4003,52,Other,some_college,28,leadership,"technology,marketing",technology,Cybersecurity,6,3,9,8,8,executive,somewhat_interested,moderately_important,"specialization,management",0.74,0.79,0.97,0.95,1,370656,2,4,1,1,9,95.0
4004,52,Female,some_college,29,analytical,"business,education,technology",education,Teaching,5,7,8,10,4,mid_level,somewhat_interested,not_important,"management,entrepreneurship",0.97,0.98,0.97,0.95,1,116793,1,6,0,2,9,95.0
4005,41,Male,some_college,15,technical,engineering,engineering,Biomedical Engineering,3,6,6,2,5,executive,very_interested,not_important,entrepreneurship,0.83,0.97,0.59,0.95,1,296010,10,13,3,0,5,95.0
4006,32,Male,masters,8,leadership,healthcare,healthcare,Mental Health,2,10,1,3,3,mid_level,somewhat_interested,moderately_important,"research,entrepreneurship",0.82,0.61,1.15,0.95,1,139339,4,1,0,2,7,95.0
4007,32,Other,masters,6,technical,"education,marketing,healthcare",marketing,Social Media Marketing,3,5,3,9,10,flexible,very_interested,less_important,"consulting,management,research",0.93,0.82,0.88,0.95,1,78624,1,7,1,2,7,95.0
4008,41,Male,phd,18,technical,technology,technology,AI/ML Engineer,7,8,6,2,5,executive,somewhat_interested,not_important,"consulting,research,management",0.64,0.67,1.2,0.95,1,411263,7,9,2,0,8,95.0
4009,62,Male,some_college,37,analytical,"marketing,technology",marketing,Content Creation,6,2,7,5,6,senior_level,remote_international,less_important,specialization,0.81,0.86,0.87,0.95,1,206712,1,4,0,1,9,95.0
4010,62,Male,high_school,40,creative,"marketing,technology",marketing,Market Research,4,6,4,8,8,executive,very_interested,moderately_important,"research,specialization",0.52,0.94,0.66,0.95,0,194400,3,3,2,0,4,95.0
4011,36,Male,phd,13,analytical,"marketing,engineering,business",engineering,Civil Engineering,9,8,1,10,9,mid_level,remote_international,moderately_important,management,0.79,0.82,0.42,0.95,1,170402,8,4,0,0,5,95.0
4012,33,Other,some_college,4,analytical,healthcare,healthcare,Physical Therapy,1,4,4,3,3,senior_level,somewhat_interested,very_important,"research,management",0.52,0.81,0.88,0.95,1,156816,6,9,1,0,6,95.0
4013,60,Other,phd,32,analytical,"business,healthcare",healthcare,Pharmacy,3,6,10,5,8,mid_level,very_interested,less_important,specialization,0.88,0.61,0.53,0.95,1,212150,3,10,2,1,9,95.0
4014,26,Other,masters,0,leadership,"technology,healthcare,engineering",engineering,Chemical Engineering,8,2,7,9,6,flexible,very_interested,less_important,"research,teaching,management",0.74,0.66,0.81,0.95,0,59800,3,3,0,0,8,95.0
4015,51,Male,bachelors,26,analytical,healthcare,healthcare,Physical Therapy,3,10,2,2,8,entry_level,very_interested,not_important,management,0.88,0.99,0.93,0.95,1,96307,2,11,1,0,7,95.0
4016,24,Female,masters,0,creative,marketing,marketing,Social Media Marketing,8,5,3,5,6,flexible,somewhat_interested,moderately_important,"teaching,management",0.87,0.8,0.61,0.95,0,46800,2,2,3,0,9,95.0
4017,27,Male,some_college,5,creative,"technology,education,engineering",education,School Administration,3,6,5,5,10,entry_level,remote_international,moderately_important,research,0.53,0.75,0.49,0.95,1,46464,9,7,0,0,6,95.0
4018,47,Female,masters,21,analytical,"engineering,technology,marketing",marketing,Market Research,3,8,8,6,7,senior_level,somewhat_interested,less_important,"research,specialization",0.52,0.9,0.69,0.95,1,199368,4,5,3,2,6,95.0
4019,40,Female,phd,12,analytical,"marketing,technology,business",marketing,Market Research,5,10,10,9,7,entry_level,somewhat_interested,moderately_important,"management,research",0.78,0.92,0.61,0.95,1,74995,1,5,2,0,7,95.0
4020,61,Female,some_college,33,creative,marketing,marketing,Content Creation,1,4,7,7,8,entry_level,not_interested,moderately_important,management,0.87,0.97,0.92,0.95,1,78883,7,3,0,1,7,95.0
4021,65,Female,masters,40,technical,"technology,healthcare,business",technology,DevOps Engineering,5,3,8,2,7,senior_level,remote_international,very_important,"specialization,teaching,entrepreneurship",0.65,0.82,0.76,0.95,1,336960,10,7,0,1,6,95.0
4022,48,Female,phd,24,supportive,"marketing,education",marketing,Digital Marketing,2,5,10,9,3,entry_level,somewhat_interested,moderately_important,"teaching,management",0.72,0.88,0.96,0.95,1,89510,6,2,2,0,7,95.0
4023,42,Other,some_college,16,creative,"business,marketing",business,Consulting,5,2,8,1,6,mid_level,remote_international,moderately_important,management,0.97,0.71,0.71,0.95,1,121968,3,5,0,0,9,95.0
4024,65,Male,high_school,40,analytical,"marketing,engineering,healthcare",healthcare,Mental Health,9,1,3,3,3,executive,remote_international,moderately_important,research,0.58,0.87,1.15,0.95,1,356400,2,10,0,0,4,95.0
4025,28,Female,bachelors,2,creative,business,business,Project Management,7,2,7,5,8,mid_level,not_interested,moderately_important,"specialization,research,entrepreneurship",0.59,0.96,1.15,0.95,1,104832,9,9,0,3,9,95.0
4026,57,Male,masters,31,creative,engineering,engineering,Civil Engineering,6,7,4,7,4,flexible,very_interested,moderately_important,management,0.71,0.93,0.58,0.95,1,145314,1,10,3,1,5,95.0
4027,28,Other,high_school,0,creative,"business,engineering,technology",business,Entrepreneurship,4,7,4,6,3,executive,remote_international,not_important,"specialization,consulting",0.64,0.84,0.56,0.95,1,180000,8,2,0,0,5,95.0
4028,56,Other,masters,29,creative,"marketing,healthcare,business",healthcare,Nursing,7,2,1,6,1,flexible,not_interested,less_important,consulting,0.76,0.72,0.68,0.95,1,135564,7,11,0,0,9,95.0
4029,52,Female,phd,25,analytical,marketing,marketing,Market Research,6,1,1,2,6,flexible,not_interested,moderately_important,"research,teaching,consulting",0.72,0.93,0.88,0.95,1,113399,7,3,0,2,8,95.0
4030,51,Male,bachelors,24,supportive,"engineering,healthcare",healthcare,Nursing,5,4,9,1,6,flexible,very_interested,moderately_important,"consulting,teaching",0.68,0.97,1.07,0.95,1,117216,5,15,1,1,8,95.0
